,pokedex_number,name,generation,status,type_1,type_2,height_m,weight_pounds,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,percentage_male,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fight,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
756,646,White Kyurem,5,Legendary,DRAGON,Ice,3.6,716.5015,125,120,90,170,100,95,3.0,0.0%,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
757,647,Keldeo Ordinary Forme,5,Mythical,WATER,Fighting,1.4,106.92407,91,72,90,129,90,108,3.0,0.0%,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0
758,647,Keldeo Resolute Forme,5,Mythical,WATER,Fighting,1.4,106.92407,91,72,90,129,90,108,3.0,0.0%,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0
759,648,Meloetta Aria Forme,5,Mythical,NORMAL,Psychic,0.6,14.33003,100,77,77,128,128,90,3.0,0.0%,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0
760,648,Meloetta Pirouette Forme,5,Mythical,NORMAL,Fighting,0.6,14.33003,100,128,90,77,77,128,3.0,0.0%,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0
761,649,Genesect,5,Mythical,BUG,Steel,1.5,181.88115,71,120,95,120,95,99,3.0,0.0%,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5
762,650,Chespin,6,Normal,GRASS,,0.4,19.84158,56,61,65,48,45,38,45.0,87.5%,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
763,651,Quilladin,6,Normal,GRASS,,0.7,63.93397999999999,61,78,95,56,58,57,45.0,87.5%,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
764,652,Chesnaught,6,Normal,GRASS,Fighting,1.6,198.4158,88,107,122,74,75,64,45.0,87.5%,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0
765,653,Fennekin,6,Normal,FIRE,,0.4,20.723428,40,45,40,62,60,60,45.0,87.5%,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
766,654,Braixen,6,Normal,FIRE,,1.0,31.96699,59,59,58,90,70,73,45.0,87.5%,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
767,655,Delphox,6,Normal,FIRE,Psychic,1.5,85.98017999999999,75,69,72,114,100,104,45.0,87.5%,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5
768,656,Froakie,6,Normal,WATER,,0.3,15.432339999999998,41,56,40,62,44,71,45.0,87.5%,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
769,657,Frogadier,6,Normal,WATER,,0.6,24.030358,54,63,52,83,56,97,45.0,87.5%,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
770,658,Greninja,6,Normal,WATER,Dark,1.5,88.1848,72,95,67,103,71,122,45.0,87.5%,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
771,658,Ash-Greninja,6,Normal,WATER,Dark,1.5,88.1848,72,145,67,153,71,132,45.0,100.0%,1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
772,659,Bunnelby,6,Normal,NORMAL,,0.4,11.0231,38,36,38,32,36,57,255.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
773,660,Diggersby,6,Normal,NORMAL,Ground,1.0,93.47588799999998,85,56,77,50,77,78,127.0,50.0%,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0
774,661,Fletchling,6,Normal,NORMAL,Flying,0.3,3.747854,45,50,43,40,38,62,255.0,50.0%,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
775,662,Fletchinder,6,Normal,FIRE,Flying,0.7,35.27392,62,73,55,56,52,84,120.0,50.0%,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
776,663,Talonflame,6,Normal,FIRE,Flying,1.2,54.01319,78,81,71,74,69,126,45.0,50.0%,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
777,664,Scatterbug,6,Normal,BUG,,0.3,5.51155,38,35,40,27,25,35,255.0,50.0%,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
778,665,Spewpa,6,Normal,BUG,,0.3,18.518808,45,22,60,27,30,29,120.0,50.0%,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
779,666,Vivillon,6,Normal,BUG,Flying,1.2,37.47854,80,52,50,90,50,89,45.0,50.0%,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
780,667,Litleo,6,Normal,FIRE,Normal,0.6,29.76237,62,50,58,73,54,72,220.0,25.0%,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,0.5,0.5
781,668,Pyroar,6,Normal,FIRE,Normal,1.5,179.67653,86,68,72,109,66,106,65.0,25.0%,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,0.5,0.5
782,669,Flabébé,6,Normal,FAIRY,,0.1,0.220462,44,38,39,61,79,42,225.0,0.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
783,670,Floette,6,Normal,FAIRY,,0.2,1.984158,54,45,47,75,98,52,120.0,0.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
784,671,Florges,6,Normal,FAIRY,,1.1,22.0462,78,65,68,112,154,75,45.0,0.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
785,672,Skiddo,6,Normal,GRASS,,0.9,68.34321999999999,66,65,48,62,57,52,200.0,50.0%,1.0,2.0,0.5,0.5,0.0,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
786,673,Gogoat,6,Normal,GRASS,,1.7,200.62042,123,100,62,97,81,68,45.0,50.0%,1.0,2.0,0.5,0.5,0.0,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
787,674,Pancham,6,Normal,FIGHTING,,0.6,17.63696,67,82,62,46,48,43,220.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
788,675,Pangoro,6,Normal,FIGHTING,Dark,2.1,299.82832,95,124,78,69,71,58,65.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0
789,676,Furfrou,6,Normal,NORMAL,,1.2,61.72935999999999,75,80,60,65,90,102,160.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
790,677,Espurr,6,Normal,PSYCHIC,,0.3,7.716169999999999,62,48,54,63,60,68,190.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
791,678,Meowstic Male,6,Normal,PSYCHIC,,0.6,18.73927,74,48,76,83,81,104,75.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
792,678,Meowstic Female,6,Normal,PSYCHIC,,0.6,18.73927,74,48,76,83,81,104,75.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
793,679,Honedge,6,Normal,STEEL,Ghost,0.8,4.40924,45,80,100,35,37,28,180.0,50.0%,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
794,680,Doublade,6,Normal,STEEL,Ghost,0.8,9.920789999999998,59,110,150,45,49,35,90.0,50.0%,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
795,681,Aegislash Blade Forme,6,Normal,STEEL,Ghost,1.7,116.84485999999998,60,150,50,150,50,60,45.0,50.0%,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
796,681,Aegislash Shield Forme,6,Normal,STEEL,Ghost,1.7,116.84485999999998,60,50,150,50,150,60,45.0,50.0%,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
797,682,Spritzee,6,Normal,FAIRY,,0.2,1.10231,78,52,60,63,65,23,200.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
798,683,Aromatisse,6,Normal,FAIRY,,0.8,34.171609999999994,101,72,72,99,89,29,140.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
799,684,Swirlix,6,Normal,FAIRY,,0.4,7.716169999999999,62,48,66,59,57,49,200.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
800,685,Slurpuff,6,Normal,FAIRY,,0.8,11.0231,82,80,86,85,75,72,140.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
801,686,Inkay,6,Normal,DARK,Psychic,0.4,7.716169999999999,53,54,53,37,46,45,190.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
802,687,Malamar,6,Normal,DARK,Psychic,1.5,103.61714,86,92,88,68,75,73,80.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
803,688,Binacle,6,Normal,ROCK,Water,0.5,68.34321999999999,42,52,67,39,56,50,120.0,50.0%,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
804,689,Barbaracle,6,Normal,ROCK,Water,1.3,211.64352,72,105,115,54,86,68,45.0,50.0%,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
805,690,Skrelp,6,Normal,POISON,Water,0.5,16.093725999999997,50,60,60,60,60,30,225.0,50.0%,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
806,691,Dragalge,6,Normal,POISON,Dragon,1.8,179.67653,65,75,90,97,123,44,55.0,50.0%,1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
807,692,Clauncher,6,Normal,WATER,,0.5,18.298346,50,53,62,58,63,44,225.0,50.0%,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
808,693,Clawitzer,6,Normal,WATER,,1.3,77.82308599999999,71,73,88,120,89,59,55.0,50.0%,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
809,694,Helioptile,6,Normal,ELECTRIC,Normal,0.5,13.227719999999998,44,38,33,61,43,70,190.0,50.0%,1.0,1.25,0.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
810,695,Heliolisk,6,Normal,ELECTRIC,Normal,1.0,46.29702,62,55,52,109,94,109,75.0,50.0%,1.0,1.25,0.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
811,696,Tyrunt,6,Normal,ROCK,Dragon,0.8,57.32012,58,89,77,45,45,48,45.0,87.5%,0.5,0.25,1.0,0.5,1.0,2.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
812,697,Tyrantrum,6,Normal,ROCK,Dragon,2.5,595.2474,82,121,119,69,59,71,45.0,87.5%,0.5,0.25,1.0,0.5,1.0,2.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
813,698,Amaura,6,Normal,ROCK,Ice,1.3,55.55642399999999,77,59,50,67,63,46,45.0,87.5%,0.5,1.0,2.0,1.0,2.0,0.5,4.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0
814,699,Aurorus,6,Normal,ROCK,Ice,2.7,496.0395,123,77,72,99,92,58,45.0,87.5%,0.5,1.0,2.0,1.0,2.0,0.5,4.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0
815,700,Sylveon,6,Normal,FAIRY,,1.0,51.80857,95,65,65,110,130,60,45.0,87.5%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
816,701,Hawlucha,6,Normal,FIGHTING,Flying,0.8,47.39933,78,92,75,74,63,118,100.0,50.0%,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,1.0,2.0
817,702,Dedenne,6,Normal,ELECTRIC,Fairy,0.2,4.850164,67,58,57,81,67,101,180.0,50.0%,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
818,703,Carbink,6,Normal,ROCK,Fairy,0.3,12.566334,50,50,150,50,150,50,60.0,0.0%,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0
819,704,Goomy,6,Normal,DRAGON,,0.3,6.172935999999999,45,50,35,55,75,40,45.0,50.0%,1.0,0.5,0.5,0.5,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
820,705,Sliggoo,6,Normal,DRAGON,,0.8,38.58085,68,75,53,83,113,60,45.0,50.0%,1.0,0.5,0.5,0.5,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
821,706,Goodra,6,Normal,DRAGON,,2.0,331.79531,90,100,70,110,150,80,45.0,50.0%,1.0,0.5,0.5,0.5,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
822,707,Klefki,6,Normal,STEEL,Fairy,0.2,6.613859999999999,57,80,91,80,87,75,75.0,50.0%,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
823,708,Phantump,6,Normal,GHOST,Grass,0.4,15.432339999999998,43,70,48,50,60,38,120.0,50.0%,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
824,709,Trevenant,6,Normal,GHOST,Grass,1.5,156.52802,85,110,76,65,82,56,60.0,50.0%,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
825,710,Pumpkaboo Average Size,6,Normal,GHOST,Grass,0.4,11.0231,49,66,70,44,55,51,120.0,50.0%,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
826,710,Pumpkaboo Small Size,6,Normal,GHOST,Grass,0.3,7.716169999999999,44,66,70,44,55,56,120.0,50.0%,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
827,710,Pumpkaboo Large Size,6,Normal,GHOST,Grass,0.5,16.53465,54,66,70,44,55,46,120.0,50.0%,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
828,710,Pumpkaboo Super Size,6,Normal,GHOST,Grass,0.8,33.0693,59,66,70,44,55,41,120.0,50.0%,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
829,711,Gourgeist Average Size,6,Normal,GHOST,Grass,0.9,27.55775,65,90,122,58,75,84,60.0,50.0%,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
830,711,Gourgeist Small Size,6,Normal,GHOST,Grass,0.7,20.94389,55,85,122,58,75,99,60.0,50.0%,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
831,711,Gourgeist Large Size,6,Normal,GHOST,Grass,1.1,30.86468,75,95,122,58,75,69,60.0,50.0%,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
832,711,Gourgeist Super Size,6,Normal,GHOST,Grass,1.7,85.98017999999999,85,100,122,58,75,54,60.0,50.0%,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
833,712,Bergmite,6,Normal,ICE,,1.0,219.35969,55,69,85,32,35,28,190.0,50.0%,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
834,713,Avalugg,6,Normal,ICE,,2.0,1113.3330999999998,95,117,184,44,46,28,55.0,50.0%,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
835,714,Noibat,6,Normal,FLYING,Dragon,0.5,17.63696,40,30,35,45,40,55,190.0,50.0%,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
836,715,Noivern,6,Normal,FLYING,Dragon,1.5,187.3927,85,70,80,97,80,123,45.0,50.0%,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
837,716,Xerneas,6,Legendary,FAIRY,,3.0,473.9933,126,131,95,131,98,99,45.0,0.0%,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
838,717,Yveltal,6,Legendary,DARK,Flying,5.8,447.53786,126,131,95,131,98,99,45.0,0.0%,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
839,718,Zygarde 50% Forme,6,Legendary,DRAGON,Ground,5.0,672.4091,108,100,121,81,95,95,3.0,0.0%,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
840,718,Zygarde 10% Forme,6,Legendary,DRAGON,Ground,1.2,73.85476999999999,54,100,71,61,85,115,3.0,0.0%,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
841,718,Zygarde Complete Forme,6,Legendary,DRAGON,Ground,4.5,1344.8182,216,100,121,91,95,85,3.0,0.0%,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
842,719,Diancie,6,Mythical,ROCK,Fairy,0.7,19.400656,50,100,150,100,150,50,3.0,0.0%,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0
843,719,DiancieMega Diancie,6,Mythical,ROCK,Fairy,1.1,61.288436,50,160,110,160,110,110,3.0,0.0%,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0
844,720,Hoopa Hoopa Confined,6,Mythical,PSYCHIC,Ghost,0.5,19.84158,80,110,60,150,130,70,3.0,0.0%,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0
845,720,Hoopa Hoopa Unbound,6,Mythical,PSYCHIC,Dark,6.5,1080.2638,80,160,60,170,130,80,3.0,0.0%,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
846,721,Volcanion,6,Mythical,FIRE,Water,1.7,429.9009,80,110,120,130,90,70,3.0,0.0%,1.0,0.25,0.0,2.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.25,0.5
847,722,Rowlet,7,Normal,GRASS,Flying,0.3,3.3069299999999995,68,55,55,50,50,42,45.0,87.5%,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
848,723,Dartrix,7,Normal,GRASS,Flying,0.7,35.27392,78,75,75,70,70,52,45.0,87.5%,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
849,724,Decidueye,7,Normal,GRASS,Ghost,1.6,80.689092,78,107,75,100,100,70,45.0,87.5%,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
850,725,Litten,7,Normal,FIRE,,0.4,9.479866,45,65,40,60,40,70,45.0,87.5%,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
851,726,Torracat,7,Normal,FIRE,,0.7,55.1155,65,85,50,80,50,90,45.0,87.5%,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
852,727,Incineroar,7,Normal,FIRE,Dark,1.8,182.98346,95,115,90,80,90,60,45.0,87.5%,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0
853,728,Popplio,7,Normal,WATER,,0.4,16.53465,50,54,54,66,56,40,45.0,87.5%,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
854,729,Brionne,7,Normal,WATER,,0.6,38.58085,60,69,69,91,81,50,45.0,87.5%,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
855,730,Primarina,7,Normal,WATER,Fairy,1.8,97.00328,80,74,74,126,116,60,45.0,87.5%,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
856,731,Pikipek,7,Normal,NORMAL,Flying,0.3,2.645544,35,75,30,30,30,65,255.0,50.0%,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
857,732,Trumbeak,7,Normal,NORMAL,Flying,0.6,32.628376,55,85,50,40,50,75,120.0,50.0%,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
858,733,Toucannon,7,Normal,NORMAL,Flying,1.1,57.32012,80,120,75,75,75,60,45.0,50.0%,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
859,734,Yungoos,7,Normal,NORMAL,,0.4,13.227719999999998,48,70,30,30,30,45,255.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
860,735,Gumshoos,7,Normal,NORMAL,,0.7,31.305603999999995,88,110,60,55,60,45,127.0,50.0%,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
861,736,Grubbin,7,Normal,BUG,,0.4,9.700328,47,62,45,55,45,46,255.0,50.0%,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
862,737,Charjabug,7,Normal,BUG,Electric,0.5,23.14851,57,82,95,55,75,36,120.0,50.0%,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
